url,commit_sha,html_url,title,type,repo_fullname,tag
https://api.github.com/repos/curl/curl/issues/9003,d2c6d8be18adfe4c49ca8948d04e228ba1a6e9fb,https://github.com/curl/curl/issues/9003,vquic/ngtcp2.h:58:3: error: unknown type name 'ngtcp2_crypto_conn_ref',"build,HTTP/3",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8953,f810047f9d7a983c4479ae07f79282b7c9b54ccb,https://github.com/curl/curl/issues/8953,disable-cookies build broken since commit 45de940cebf,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8804,8e22fc68e7dda43e9f0b6857b1057d0e9131a4b2,https://github.com/curl/curl/pull/8804,"Fix ""make ca-firefox""",script,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8755,6e659993952aa5f90f48864be84a1bbb047fc258,https://github.com/curl/curl/issues/8755,./configure --disable-proxy currently brakes these tests: 898 974 976 ,"connecting & proxies,tests",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8696,c148f0f551f9bea0e3d08f5747b3fe58b811a011,https://github.com/curl/curl/issues/8696,http3: certificate lookup error,"build,KNOWN_BUGS material,HTTP/3",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8627,bdc664a64002a7df66f34159454844e6b6f5515f,https://github.com/curl/curl/issues/8627,tests: HTTP tests often skipped since March 22,"HTTP,tests,CI",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8559,d15692ebbad5e9cfb871b0f7f51a73e43762cee2,https://github.com/curl/curl/issues/8559,OpenSSL host verification + hostname in certificate CN only seems broken in 7.82.0,"regression,TLS",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8384,1bf3643f7b1760f7f92cbb42df2dbdc94e29bf96,https://github.com/curl/curl/issues/8384,Test 1165 [Verify configure.ac and source code CURL_DISABLE_-sync] failing,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/8240,c148f0f551f9bea0e3d08f5747b3fe58b811a011,https://github.com/curl/curl/issues/8240,"Compile error 7.81.0 with OpenSSL 1.0.2u (VC14, Winbuild, multissl)","build,Windows",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7995,4d58a94cd80eb46d5deb98989d82c683a3f7e199,https://github.com/curl/curl/issues/7995,libcurl.so: undefined reference to `Curl_connect_done',build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7982,51c0ebcff2140c38ff389b4fcfb8216f5e9d198c,https://github.com/curl/curl/issues/7982,Double-free when using HTTPS with tunneling proxy,crash,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7863,2f0bb864c126892afc822e0cf5547d7ea5094212,https://github.com/curl/curl/issues/7863,checksrc.pl: BRACEPOS false positive,script,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7804,8a16e54c0cc71e15ef78d9eaf1f9155a0204202d,https://github.com/curl/curl/issues/7804,content length not available in header function,HTTP,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7733,2f0bb864c126892afc822e0cf5547d7ea5094212,https://github.com/curl/curl/issues/7733,curl 7.79 does not compile on linux and mac with debug flags,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7683,b249592d29ae0a2b3e8e07fdbc01f33b5a5b8420,https://github.com/curl/curl/issues/7683,Random memory leak while calling curl_multi_cleanup,"memory-leak,TLS",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7630,c4e6968127e876b01e5e0b4b7cdbc49d5267530c,https://github.com/curl/curl/issues/7630,HTTP/2 post issue on latest curl version,HTTP/2,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7539,1390fc097776f734a0b693c446b6ff7712a68a98,https://github.com/curl/curl/issues/7539,build fails when enabling nghttp3,"build,HTTP/3",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7483,02dfe7193704817184b522888ffa926e6b73f648,https://github.com/curl/curl/issues/7483,Test 2100 failing on Windows CI builds,CI,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7475,265b14d6b37c4298bd5556fabcbc37d36f911693,https://github.com/curl/curl/issues/7475,7.78.0 breaks static linking,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7400,252790c5335a221179dfbacb40e065750bbe7544,https://github.com/curl/curl/issues/7400,"Spurious ""Connection died, tried 5 times before giving up"" using HTTP/2",HTTP/2,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7308,24e469f6d61635f85bd4a0845c07aef0c6be661b,https://github.com/curl/curl/issues/7308,MacOS (Arm64) crash on curl += 7.76,"crash,HTTP",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7289,e54b1885d19dee5ed04761295020a0a84b8296ca,https://github.com/curl/curl/issues/7289,Backward compatibility broken after #5050,"needs-info,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/7052,a9bc819c89cae273bacc375ebcd71debbfaa79fe,https://github.com/curl/curl/issues/7052,autoreconf: 'configure.ac' or 'configure.in' is required,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6878,5d2c384452543c7b6c9fb02eaa0afc84fd5ab941,https://github.com/curl/curl/pull/6878,configure: fix CURL_DARWIN_CFLAGS use,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6681,aee277bc54507d32318f2783a9256aff84a92cec,https://github.com/curl/curl/issues/6681,CURLE_OUT_OF_MEMORY when adding large header after update to 7.71.0,HTTP,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6615,c7dd08ce588a1cccd0eaf779137348d198e69b12,https://github.com/curl/curl/issues/6615,reason phrase from HTTP status line missing in error buffer after upgrade to 7.75.0,HTTP,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6604,40259ca65544cd5227cec387d1bb4ded01596ebc,https://github.com/curl/curl/issues/6604,"Crashes in DoH requests (consistent, unknown cause)","crash,needs-info,name lookup",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6566,8335c6417ea21bdfc340f0cb8cab5dbc97b10a2e,https://github.com/curl/curl/issues/6566,7.75.0 fails to build when using non-threaded resolver + disabled DoH,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6564,7ea2e1d0c5a7fc7e2797a2d3c2a2429d6e09e581,https://github.com/curl/curl/issues/6564,FTP ASCII download fails due to erroneous SIZE response,FTP,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6319,78af8b68cfe4222057100911c50d52f3719b47d9,https://github.com/curl/curl/pull/6319,http3/quiche: fix invalid request when uploading big file,"needs-info,HTTP/3",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6190,ed35d6590e72c23c568af1e3b8ac6e4e2d883888,https://github.com/curl/curl/issues/6190,curl_easy_escape is limited to 8MB of urlencoded data,"documentation,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/6157,3862c37b6373a55ca704171d45ba5ee91dec2c9f,https://github.com/curl/curl/issues/6157,Making .pc file relocatable breaks properly configured cross compilation environment.,"build,regression",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5977,83cc96670811cd0e6cccbf78d2b21bbeb2e4ea45,https://github.com/curl/curl/issues/5977,curl help function used freed memory on WIN32 unicode,"cmdline tool,Windows",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5816,f002c850d98dc2dbed34d6547a38a6c0b4c89e10,https://github.com/curl/curl/issues/5816,FTPS is broken since libcurl 7.71,"TLS,FTP",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5799,7370b4e39f1390e701f5b68d910c619151daf72b,https://github.com/curl/curl/pull/5799,libssh2: s/ssherr/sftperr/,SCP/SFTP,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5761,80d651541537433e1363f7b4ba7497b08d0fb53f,https://github.com/curl/curl/issues/5761,"""Test requires default test server host and port"" for any test run",tests,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5747,9c76f694de1765152e0b349cd55baad5a501f55b,https://github.com/curl/curl/issues/5747,CURLMOPT_SOCKETFUNCTION called before CURLOPT_OPENSOCKETFUNCTION,"needs-info,KNOWN_BUGS material,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5725,9c845be2797e2047547ec247cb037471aeb48bb0,https://github.com/curl/curl/issues/5725,Setting and unsetting CURLOPT_NOBODY causes hang,"HTTP,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5717,9c845be2797e2047547ec247cb037471aeb48bb0,https://github.com/curl/curl/issues/5717,CURLOPT_NOBODY became order-dependent in 7.71.0,"regression,HTTP,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5601,ed35d6590e72c23c568af1e3b8ac6e4e2d883888,https://github.com/curl/curl/issues/5601,"curl_easy_escape used to accept empty string arguments, now returns error code","regression,libcurl API",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5582,46e164069d1a5230e4e64cbd2ff46c46cce056bb,https://github.com/curl/curl/issues/5582,Password containing newline fails when following http 302,"HTTP,authentication",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5483,c712009838f44211958854de431315586995bc61,https://github.com/curl/curl/issues/5483,find: unrecognized: -execdir PR buildconf: use find -execdir / busybox find,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5465,f31760e63b4e9ef1eb25f8f211390f8239388515,https://github.com/curl/curl/pull/5465,"Revert ""ssh: ignore timeouts during disconnect""","memory-leak,regression,SCP/SFTP",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5454,308c243db5b7425b454a981d4c0eb7bfac374b8b,https://github.com/curl/curl/issues/5454,macOS: FTP + DoH fails with '(15) Could not DOH-resolve: {IPv4-address}',name lookup,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5367,148534db57dda611cf8516e92e4d6e35fc1e5074,https://github.com/curl/curl/issues/5367,CURLOPT_SSL_OPTIONS: add *_NATIVE_CA broke Appveyor CI,build,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5362,ace6ae4d0eb35eda85dbd076e76b1f34a52ebb06,https://github.com/curl/curl/issues/5362,curl fails to build with Quiche with updated qlog feature flag,not-a-bug,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5344,47066036a084a9ba0caf46db24072a429c44fabb,https://github.com/curl/curl/issues/5344,libcurl does not recognize [::] as a valid IPv6 address,"connecting & proxies,URL",curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5241,5e855bbd18f84a02c951be7cac6188276818cdac,https://github.com/curl/curl/pull/5241,mqttd: s/errno/SOCKERRNO,tests,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5131,7631f2b752a00680ac16742753dd7bd78c3a32ac,https://github.com/curl/curl/issues/5131,JSON test 970 failing in autobuilds,tests,curl/curl,intra
https://api.github.com/repos/curl/curl/issues/5120,fc59a9e18f21c8dc95ead90ef67946f18d555087,https://github.com/curl/curl/issues/5120,#NAME?,cmdline tool,curl/curl,intra
https://api.github.com/repos/mpv-player/mpv/issues/10326,3d459832a88a9bd2835b339cf6ca98f84aad0115,https://github.com/mpv-player/mpv/issues/10326,mpv performance is bad with --gpu-context=x11vk or --gpu-api=vulkan,os:linux,mpv-player/mpv,inter
https://api.github.com/repos/mpv-player/mpv/issues/9971,20c4036daa680ebf9d379c9a7566bcf3ae12d405,https://github.com/mpv-player/mpv/issues/9971,meson: mpv_stream_cb_add_ro not exported,core:waf,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9932,b1fb4b783bd604ffb763e88a7cee2ad9d9c2c209,https://github.com/mpv-player/mpv/issues/9932,MPV can only play video at 100x speed. How to adjust 200X speed and 300X speed?,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9928,b1fb4b783bd604ffb763e88a7cee2ad9d9c2c209,https://github.com/mpv-player/mpv/issues/9928,Subtitles don't move to the visible portion of the video in vo=gpu-next,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9923,b1fb4b783bd604ffb763e88a7cee2ad9d9c2c209,https://github.com/mpv-player/mpv/issues/9923,vo_gpu-next: incorrect subtitle's presentation in default screenshot mode,"os:win,vo:gpu-next",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9781,8087e3371f8ffbdc8ddcbc0445392b0480ef02a4,https://github.com/mpv-player/mpv/issues/9781,[vo=gpu-next] --tone-mapping-mode=hybrid near black behaviour,vo:gpu-next,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9723,ef1d0b2cdb43121f0138dfb39f516aee9d7314ad,https://github.com/mpv-player/mpv/issues/9723,Auto resize issue with video size equal or bigger than screen resolution v.2,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9680,d09c73c7b2b0135cb24ab2173b3c4ee1c55840b0,https://github.com/mpv-player/mpv/issues/9680,gpu-next: failed initializing GPU context,"os:mac,vo:gpu-next",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9452,b66120a75d89a930a144cc8049954b8fbb55ad39,https://github.com/mpv-player/mpv/issues/9452,meson build fails with X11 (?) errors,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/9431,e992ebe1287e9183a51cc771e76de5bdf7e0626f,https://github.com/mpv-player/mpv/issues/9431,[Regression] vo_gpu fails on GLES 2 only systems,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8890,fd8c673cfc1ee51f0bb05c8247a35d44003366da,https://github.com/mpv-player/mpv/issues/8890,Segfault while watching YouTube live stream,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8801,257a2b9646e845ef801588e871b9859d30ebf99a,https://github.com/mpv-player/mpv/issues/8801,utils.file_info(...).ctime returns wrong timestamp,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8629,7621a028bf555c9ed0430501bc6eac2fa204114c,https://github.com/mpv-player/mpv/issues/8629,linux: re-add `--softvol` option,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8422,719a435d3636c7b848b49f06e6a2ea55e7ee656a,https://github.com/mpv-player/mpv/issues/8422,Cache flushing when enabling or changing to another subtitle or audio track causing buffering and dropped frames,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8378,b8156a9a86ae4ff087b1b255c68a3ca38ec2d086,https://github.com/mpv-player/mpv/issues/8378,Interpolation turning on and off on 60 FPS YouTube video causing out-of-place frames,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8167,5f49009849271ecd995f9f41e4eb2a36a0fc024a,https://github.com/mpv-player/mpv/issues/8167,"Apply incremental amounts of blur to the picture, with hotkeys",meta:feature-request,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8079,b74c09efbf7c6969fc053265f72cc0501b840ce1,https://github.com/mpv-player/mpv/issues/8079,Playback issues with --reset-on-next-file=pause,os:linux,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/8026,7a7a0a78b518180bfb48a42e23acac6c801ed5cf,https://github.com/mpv-player/mpv/issues/8026,Video playback position keeps progressing in background when started with --pause,ao:pulse,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/7898,cdaa496314f90412963f2b3211e18df72910066d,https://github.com/mpv-player/mpv/issues/7898,Replace wm4 with a sane maintainer,meta:question,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/7819,fcf0b80dc9dd3ed29e45451bda6315ce0c2b4729,https://github.com/mpv-player/mpv/issues/7819,MPV on windows restart playbacks in paused status,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/7512,d852ad2ae76c97fce710e41064c863842db87035,https://github.com/mpv-player/mpv/issues/7512,[master branch] Could not initialize Lua when luajit < 2.1.0 installed on macOS Catalina,core:waf,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/7505,679e4108f29db061e85687af18f0e013c067f59b,https://github.com/mpv-player/mpv/issues/7505,rst2pdf failure,"down-upstream,priority:wontfix,os:linux",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/6470,f2e7e81bda653c1f2cb3b27cf867e9195d184ddc,https://github.com/mpv-player/mpv/issues/6470,"macOS: build fails with swift errors (workaround included), update Swift 3 to 4/5",os:mac,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/6036,a17456608c0eb8dce61951b1beb0cd64e29a0f0a,https://github.com/mpv-player/mpv/issues/6036,Fails to build mpv 0.29 on OS X: framework not found AppKit,os:mac,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/5771,c176f1169f356059ee6e3c447e4546fcdb335ec2,https://github.com/mpv-player/mpv/issues/5771,build scripts: set MACOSX_DEPLOYMENT_TARGET env var for OS X builds,"os:mac,down-upstream",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/5631,12b90e744dd220a3386a8977138fba28708c8d21,https://github.com/mpv-player/mpv/issues/5631,Latest mpv (12b90e) cannot render on integrated Intel-GPU anymore,os:mac,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/5405,a5f53da229f0f3f5b7e248c47061a67f6d61d81e,https://github.com/mpv-player/mpv/issues/5405,No video displayed with gpu video output on Raspberry Pi,platform:rpi,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4645,af6126adbe61fb2b6cc780025246d33df93072e6,https://github.com/mpv-player/mpv/issues/4645,Apple?€?s OpenAL implementation is useless; mpv should prefer openal-soft,os:mac,mpv-player/mpv,inter
https://api.github.com/repos/mpv-player/mpv/issues/4607,ad0d6caac76a0cff9e98912314e749c1fde32d98,https://github.com/mpv-player/mpv/issues/4607,Problem with ewa_* scalers,"os:mac,down-upstream:apple",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4444,a7f51f8fd48df7f04f47b515180338f8b9b78fed,https://github.com/mpv-player/mpv/issues/4444,Jack audio and rear/center mismapped channels,meta:question,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4382,bba08e38ff9842c4edf9da6a1d54066a01acd982,https://github.com/mpv-player/mpv/issues/4382,"Support --opengl-backend=backend1,backend2","meta:feature-request,priority:wontfix",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4321,3709ce6718bed8a113d141cdf5e8198f22f3c5f7,https://github.com/mpv-player/mpv/issues/4321,A/V Desync on seek via OSC but not via arrow keys? (mpvpipe),down-upstream,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4315,7497b633e9ffbc48cda46215b2d5b1194a3b3a5f,https://github.com/mpv-player/mpv/issues/4315,Crash when opening a file.,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/4214,076116a0e5f00232f1b8dad2ab76926667b63adf,https://github.com/mpv-player/mpv/issues/4214,Vapoursynth R36 and mpv-git on Win64 initializing fails,down-upstream,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/3357,77e1e8e38e7b8d9318dc1bb437a88d8f13b7a5c9,https://github.com/mpv-player/mpv/issues/3357,there's no interference between volume level and pulseaudio controls,priority:wontfix,mpv-player/mpv,inter
https://api.github.com/repos/mpv-player/mpv/issues/2910,b81036524a834ebf33d7ae520153be0062d3dae5,https://github.com/mpv-player/mpv/issues/2910,Chroma doubling?,meta:question,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/2448,78caf6ae8634b9fe9589187d8febb927dce2ddeb,https://github.com/mpv-player/mpv/issues/2448,mpv + youtube-dl on Windows?,os:win,mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/1328,73b7d4516bd2b4b06610b16de879e5b7c2cbd7ee,https://github.com/mpv-player/mpv/issues/1328,HEAD version not triggering NSWorkspaceDidLaunchApplicationNotification through CLI,"os:mac,priority:low,priority:stalled",mpv-player/mpv,intra
https://api.github.com/repos/mpv-player/mpv/issues/978,bf5b1e9a0517b357b93ffaef7b6d96ad8b9917b0,https://github.com/mpv-player/mpv/issues/978,#NAME?,"meta:info-needed,os:win",mpv-player/mpv,intra
https://api.github.com/repos/systemd/systemd/issues/23783,9817b7dbc9294d86973e0e42150315955edf9d38,https://github.com/systemd/systemd/issues/23783,"Systemd-boot: ""Short read while reading DOS header, refusing.""",sd-boot,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23769,adefc8789b63225662e50ceaa282f9553b5c64eb,https://github.com/systemd/systemd/issues/23769,Make possible to disable shutdown wall messages,"login,already-fixed",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23621,0bd292567a543d124cd303f7dd61169a209cae64,https://github.com/systemd/systemd/pull/23621,ci: build systemd with clang with -Dmode=release --optimization=2,"util-lib,ci",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23586,51d9aec0ff333ff554079da4babf6dbfa9837096,https://github.com/systemd/systemd/issues/23586,Udev: User-added rules don't work as before.,"udev,pid1,not-a-bug",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23529,76b1274a5cb54acaa4a0f0c2e570d751f9067c06,https://github.com/systemd/systemd/pull/23529,Don't linebreak after each initrd in kernel-install verbose mode,kernel-install,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23448,1ab191b3a95cd511e630e24555ed50205d1ed220,https://github.com/systemd/systemd/issues/23448,portabled crashes in extension_release_validate when directories are passed to portablectl,"bug ????,portable",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23121,cd3c6322dbc6370448bafc216ee4e19e32a79d9e,https://github.com/systemd/systemd/pull/23121,compression: add separate pre-processor definitions,"journal,good-to-merge/waiting-for-ci ????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/23118,2362fdde1bd4bf54772383ef29431f683729ba76,https://github.com/systemd/systemd/pull/23118,nspawn: fix --ephemeral with --machine,nspawn,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22953,93e04eb43bed6cd1cea344f8fb1002b62155fae2,https://github.com/systemd/systemd/pull/22953,test: several fixlets for test-sd-device,"tests,sd-device,good-to-merge/waiting-for-ci ????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22763,1cf4ed142d6c1e2b9dc6a0bc74b6a83ae30b0f8e,https://github.com/systemd/systemd/issues/22763,Setting DuplicateAddressDetection=none doesn't disable DAD for link-local IPs,"network,regression ??????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22635,faacf1807e8fcbee4bf60495e0145e4522d76393,https://github.com/systemd/systemd/issues/22635,Removal of SD_TPM_PCR option breaks grub + sd-stub set-ups,"needs-discussion ????,sd-boot",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22511,599be274c13c503806c85073d7beb1a155ac27bd,https://github.com/systemd/systemd/issues/22511,`systemd-detect-virt` giving incorrect result for non-nested Xen Dom0,"regression ??????,detect-virt",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22437,ce7de0ba8ef355c5119e7dffc46e075b257dc90d,https://github.com/systemd/systemd/issues/22437,"user services trigger ""writing oom_score_adj error: Permission denied""","bug ????,not-our-bug,regression ??????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22420,26a63b81322a3bd8b9fbd43f75897c391708de2c,https://github.com/systemd/systemd/pull/22420,tests: also fuzz packets sent in the DHCP6_STATE_SOLICITATION state,"network,tests",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22035,613701a4e88b3fbf9d0f7901fea62ed0016d8862,https://github.com/systemd/systemd/issues/22035,"""udevadm test-builtin net_setup_link /sys/class/net/ens3"" has two error messages.","udev,already-fixed",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/22020,41d1f469cf10f5f3e9cb4f4853ace9b0cfe5beae,https://github.com/systemd/systemd/issues/22020,Reads of /proc/cmdline by login and potentially other programs,nss,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21913,15b9243c0d7f6d1531fa65dbc01bd11e8e6c12ca,https://github.com/systemd/systemd/pull/21913,core: do not touch /run/systemd/systemd-units-load from user session instances,"pid1,quick-review ?????€???????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21906,c1631ee124a30abfb9c71e2a1534b8afffc3b6a7,https://github.com/systemd/systemd/pull/21906,chrattr-util: return EOPNOTSUPP from chrattr_full if no other failure was observed,tmpfiles,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21759,34357545590d4791d1acbbeb07ae8f7636e187cb,https://github.com/systemd/systemd/pull/21759,man: do not install sd-boot man pages when -Dgnu-efi=false is set,"documentation,good-to-merge/waiting-for-ci ????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21665,294eace024b0e6c34cb64e3bb4f8958bb98ee00b,https://github.com/systemd/systemd/issues/21665,systemd-sysusers broken in initramfs,sysusers,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21484,196dedd50300e600a0b053af46fdcde6cb2c3034,https://github.com/systemd/systemd/issues/21484,missing bash completion for journalctl --facility,shell completion,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21468,506bbc8569014253ea8614b680ccbc4fc2513a87,https://github.com/systemd/systemd/issues/21468,"systemd-detect-virt falsely detects ""Microsoft"" virtualisation","bug ????,detect-virt",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/21297,8d3e4ac7cd37200d1431411a4b98925a24b7d9b3,https://github.com/systemd/systemd/issues/21297,systemd-run --scope --user fails in systemd 249.6,pid1,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20825,25d6213b4331e9cbf355f4e851fc5b4ee2ae4c0f,https://github.com/systemd/systemd/issues/20825,libsystemd-network: inappropriate assertion in ipv4acd_on_packet() --> crash on incoming ARP packet,"bug ????,network",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20622,6bbae9f8b33081b3647b7314497067e78363adc1,https://github.com/systemd/systemd/issues/20622,"repart: Assertion 'left >= p->new_size' failed at src/partition/repart.c:918, function context_place_partitions(). Aborting.","bug ????,repart",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20570,e0e789c1e97e2cdf1cafe0c6b7d7e43fa054f151,https://github.com/systemd/systemd/issues/20570,"udevadm test-builtin net_setup_link -- Could not apply link configuration, ignoring: No such file or directory","udev,already-fixed",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20212,30f6dce62cb3a738b20253f2192270607c31b55b,https://github.com/systemd/systemd/issues/20212,[udev] identically named partitions trigger pathological performance in link_update() & link_find_prioritized(),"udev,scalability",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20137,f4b2933ee7890e5d414ab266d8586f19027a2bd9,https://github.com/systemd/systemd/pull/20137,man: correct return value of sd_bus_open_with_description,"documentation,sd-bus,quick-review ?????€???????",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20075,6720e356c137,https://github.com/systemd/systemd/pull/20075,"core: when recursively bind-remounting nested mounts, use options from top one",pid1,systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/20037,fdfcb946315a119c5201f1223a8c983e2df3c25c,https://github.com/systemd/systemd/issues/20037,Incorrect documentation regarding DynamicUser and StateDirectory,"bug ????,documentation",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/19559,deb2cfa4c6885d448eb1f17e5ef1b139106b7e86,https://github.com/systemd/systemd/issues/19559,systemd-networkd: bridge MAC,"udev,network",systemd/systemd,intra
https://api.github.com/repos/systemd/systemd/issues/19415,7b17a7d72f5ba5ad838b19803534c56a46f3bce9,https://github.com/systemd/systemd/pull/19415,Include user journal in journal-gateway output,"journal-remote,please-review",systemd/systemd,intra
